key,bar_s,scheme,lagset,horizon,horizon_seconds,pnl_net,asset,ar_r2,car_r2,own_r2,cross_r2,cross_minus_own_r2,ar_hit,car_hit,own_hit,cross_hit
grid|L10|R80|bar300|sum|ccz|h5,300,sum,ccz,5,1500,1.7376415182399398,XRP,-0.016529036167467925,-0.008031341382230162,-0.010088722714721943,-0.004912182463134185,0.005176540251587758,0.4983198411486177,0.5067206354055293,0.505575072552314,0.51580876737437
paper|L10|R80|bar60|pca|paperlags|h5,60,pca,paperlags,5,300,-0.9240384658579546,XRP,-0.008187454516129788,-0.002276319240982927,-0.009351476345347276,-0.004178692175671905,0.005172784169675371,0.5101023116769322,0.5068937968713759,0.5001030848130299,0.5027832899518079
grid|L10|R80|bar60|pca|ccz|h5,60,pca,ccz,5,300,-0.9240384658579546,XRP,-0.008187454516129788,-0.002276319240982927,-0.009351476345347276,-0.004178692175671905,0.005172784169675371,0.5101023116769322,0.5068937968713759,0.5001030848130299,0.5027832899518079
grid|L10|R80|bar300|sum|ccz|h3,300,sum,ccz,3,900,0.6525177340021697,BTC,-0.01299259487565707,-0.006741753156213948,-0.007887810978524756,-0.002735115502780383,0.005152695475744373,0.5087813072693952,0.5120647525962125,0.4971747098350641,0.5133628588882101
grid|L10|R80|bar300|pca|ccz|h2,300,pca,ccz,2,600,0.507945619445084,XRP,-0.009768434837175599,-0.004136871114388763,-0.006800463853924965,-0.0016817904922621363,0.005118673361662829,0.5037794914866,0.5082079865618081,0.5030159578529434,0.5104222340994121
grid|L10|R80|bar5|sum|mid|h1,5,sum,mid,1,5,-37.913922386791455,XRP,-0.003064065136184624,0.000236001465815594,-3.456275601099179e-05,0.005082010770111167,0.005116573526122159,0.2744803922584925,0.2874568505291965,0.2839126333357521,0.3008946064457276
grid|L10|R80|bar5|distance|ccz|h20,5,distance,ccz,20,100,-7.564946149190302,XRP,-0.022648052026071896,-0.023124183207627214,-0.01853257311167611,-0.013420607476757107,0.005111965634919002,0.4999974083354153,0.5004929346040092,0.4981469598219423,0.49583934167572885
grid|L10|R80|bar300|pca|ccz|h3,300,pca,ccz,3,900,0.7429923185967076,ETH,-0.010227095100411088,-0.007290275226167875,-0.00773923132152099,-0.00264070878984235,0.00509852253167864,0.5095448992058644,0.5061850946854001,0.5051924251679902,0.5168753817959683
grid|L10|R80|bar60|sum|ccz|h20,60,sum,ccz,20,1200,5.031088817759749,XRP,-0.012511529643127073,-0.007540290360361412,-0.020680406686360175,-0.015621882929612418,0.005058523756747757,0.5065020427626915,0.5060509595185009,0.4966555399466433,0.5069015736361175
grid|L10|R80|bar300|sum|ccz|h3,300,sum,ccz,3,900,0.6525177340021697,XRP,-0.012586685903337225,-0.006596047797989613,-0.007903829298789189,-0.002876117723006777,0.005027711575782412,0.5038179596823458,0.5068723274282224,0.5070250458155162,0.5128283445326818
grid|L10|R80|bar300|sum|mid|h2,300,sum,mid,2,600,0.1991499017026308,XRP,-0.006267672266911273,-0.0028622817973964487,-0.006126756909207831,-0.0011244173262352497,0.005002339582972581,0.5032400701379889,0.5066707326370359,0.5024014637493329,0.5109400015247388
grid|L10|R80|bar300|best|ccz|h3,300,best,ccz,3,900,0.5139236179277219,ETH,-0.010227095100411088,-0.007290275226167875,-0.007598479935672531,-0.002596814448302398,0.005001665487370133,0.5095448992058644,0.5061850946854001,0.5029780085522297,0.5113775198533903
grid|L10|R80|bar300|pca|mid|h2,300,pca,mid,2,600,0.0877889536205139,XRP,-0.006267672266911273,-0.0028622817973964487,-0.006152126298698324,-0.0011727493997628624,0.004979376898935461,0.5032400701379889,0.5066707326370359,0.5024014637493329,0.5101776320805063
grid|L10|R80|bar300|distance|ccz|h1,300,distance,ccz,1,300,-0.0032961442899422,XRP,-0.00895268508681335,-0.0017921776348046592,-0.005581334997843523,-0.0006235124872286946,0.004957822510614829,0.4864864864864865,0.49076194838906706,0.4886242174377768,0.48847152236982744
grid|L10|R80|bar300|pca|ccz|h5,300,pca,ccz,5,1500,1.4000567785319031,BTC,-0.0172599609731392,-0.008141900083744824,-0.009973980761329715,-0.005019329552715224,0.004954651208614491,0.510844661677104,0.5012219337100963,0.49434855659080496,0.5140522376661066
grid|L10|R80|bar5|pca|low|h1,5,pca,low,1,5,-39.56758857264202,XRP,-0.0019830681050925225,0.0005086525932676,0.00038051757105572737,0.005259870065379202,0.0048793524943234745,0.27517500676392204,0.2862253376000464,0.28415003156496943,0.30152372244803183
grid|L10|R80|bar5|pca|ccz|h2,5,pca,ccz,2,10,-30.22147627465594,SOL,-0.005435111974920304,-0.0009669280082260645,-0.0035675304296229893,0.0013099914825852599,0.004877521912208249,0.3588797583369702,0.36778144174720545,0.36192749901777743,0.3812692492295125
